"","accession","n_seeds","total_area","mean_area","seed_area_sd","mean_convex_hull_area","total_perimeter","mean_perimeter","mean_seed_length","mean_seed_width","mean_seed_extent","mean_solidity","mean_equi_dia","mean_aspect_ratio","plant_id","seedlot","remainder_seed_weight_g","seed_5rac_wt_g","number_of_racemes","subsample","total_seed_weight_g","image_weights_g","seeds_per_g"
"17","2550",90,61586.5,684.294444444444,57.8680159687526,704.877777777778,9001.00099945068,100.011122216119,32.0319366455078,27.7542478137546,0.723548414738315,0.970956635087259,29.4904629890064,0.868623374015202,"Ta06748","K1801_R9_C5_Ta04605_seed_lot",5.0058,0,NA,NA,NA,5.0058,17.9791441927364
"18","2551",96,80505,838.59375,106.52615968563,860.895833333333,10629.654011488,110.725562619666,37.3452678521474,29.0462046265602,0.722625462288913,0.974341713743567,32.61217176804,0.780441758751696,"Ta06635","K1801_R8_C23_Ta04394_seed_lot",1.2488,0.1581,NA,NA,1.4069,0.1581,607.210626185958
"19","2552",41,13289,324.121951219512,229.55374589864,336.963414634146,2751.73835802078,67.115569707824,23.0916885748142,17.3990922090484,0.666253283676895,0.951217076942758,19.1831459125834,0.759090810568839,"Ta06526","K1801_R5_C38_Ta04574_seed_lot",4.1234,0.0217,NA,NA,4.1451,0.0217,1889.40092165899
"20","2553",3,2005.5,668.5,132.590535107149,685.666666666667,294.350285768509,98.1167619228363,31.1003754933675,27.5359954833984,0.73201329176255,0.974961060970247,29.0832495997901,0.890235213707044,"Ta06496","K1801_R4_C46_Ta04526_seed_lot",0.6492,0.0035,NA,NA,0.6527,0.0035,857.142857142857
"21","2554",115,85333,742.026086956522,103.366318521698,760.969565217391,11947.7170561552,103.893191792654,35.0259598441746,27.3165158644966,0.727001888756984,0.973923809792294,30.6252194664909,0.779981628976241,"Ta06647","K1801_R8_C25_Ta04603_seed_lot",1.2331,0.1707,NA,NA,1.4038,0.1707,673.69654364382
"22","2555",38,27421,721.605263157895,215.608728383928,739.710526315789,3838.93849074841,101.024697124958,33.3583632519371,27.328547000885,0.729177558941774,0.973927663642647,29.8794289982691,0.816906876651096,"Ta06589","K1801_R7_C25_Ta04825_seed_lot",1.0482,0.048,NA,NA,1.0962,0.048,791.666666666667
"23","2556",114,29193.5,256.083333333333,199.533692196416,266.75,6760.4098225832,59.3018405489754,20.3176434332864,15.4161858224032,0.67153646164248,0.951698365537388,17.0315527294372,0.755009061913466,"Ta06683","K1801_R8_C45_Ta04629_seed_lot",5.3245,0.0454,NA,NA,5.3699,0.0454,2511.01321585903
"24","2557",116,65907,568.163793103448,187.375892559432,586.163793103448,10514.6102901697,90.6431921566355,30.3348575131647,23.8612022399902,0.704446749804781,0.965387216002122,26.4300326759691,0.789414600625374,"Ta06567","K1801_R6_C18_Ta04704_seed_lot",1.6912,0.1376,NA,NA,1.8288,0.1376,843.023255813953
"25","2565",124,106080,855.483870967742,81.2063500131287,875.822580645161,13763.1467591524,110.993119025423,36.456534401063,30.2215268688817,0.730042217542082,0.976773486609797,32.9664421380197,0.830754845067707,"Ta06606","K1801_R7_C44_Ta04446_seed_lot",1.6016,0.2349,NA,0.2282,1.8365,0.2282,543.382997370727
"26","2565",124,106080,855.483870967742,81.2063500131287,875.822580645161,13763.1467591524,110.993119025423,36.456534401063,30.2215268688817,0.730042217542082,0.976773486609797,32.9664421380197,0.830754845067707,"Ta06606","K1801_R7_C44_Ta04446_seed_lot",1.3739,0.2322,NA,NA,1.6061,0.2322,534.022394487511
"27","2566",84,61181,728.345238095238,92.9392850195364,747.571428571429,8639.92992734909,102.856308658918,34.0384133883885,27.6149804705665,0.720213131421543,0.974150985860709,30.3902577298159,0.813820728740488,"Ta06408","K1801_R2_C27_Ta04561_seed_lot",0.1594,0.1277,NA,NA,0.2871,0.1277,657.791699295223
"28","2567",123,84815,689.552845528455,108.23713744443,708.886178861789,12355.5891993046,100.451944709793,33.8361996441353,26.3635858287656,0.717656701986016,0.972255978364398,29.512085261297,0.782574557949757,"Ta06607","K1801_R7_C44_Ta04446_seed_lot",0.6704,0.1651,NA,NA,0.8355,0.1651,745.003028467595
"29","2574",154,99599.5,646.75,138.012304675453,666.422077922078,14926.5752536058,96.9258133351029,31.4766781670707,26.6423778657789,0.7274816323883,0.973148677194343,28.6010014590183,0.850750559844018,"Ta06682","K1801_R8_C44_Ta04396_seed_lot",0.8496,0.1882,NA,NA,1.0378,0.1882,818.278427205101
"30","2575",70,34792,497.028571428571,254.878841431618,515.421428571429,5883.06459236145,84.0437798908779,28.1972485678537,22.0858499663217,0.683773259768956,0.944671607256857,24.1377233059817,0.780372244006845,"Ta06670","K1801_R8_C44_Ta04396_seed_lot",0.9852,0.0644,NA,NA,1.0496,0.0644,1086.95652173913
"31","2576",183,59470.5,324.975409836066,218.999380792745,339.409836065574,12405.6266560555,67.7903095959314,23.3404026708968,17.3576351593101,0.671808063797857,0.951553209156638,19.3209203882182,0.74250168685216,"Ta06409","K1801_R2_C27_Ta04561_seed_lot",1.3288,0.0846,NA,NA,1.4134,0.0846,2163.12056737589
"32","2578",37,25647.5,693.175675675676,86.943245873403,711.783783783784,3719.03899765015,100.514567504058,33.4717302580137,26.8642950831233,0.723473611193864,0.973772359270214,29.6530387988962,0.806953863046855,"Ta06689","K1801_R8_C45_Ta04629_seed_lot",0.0024,0.0514,NA,NA,0.0538,0.0514,719.844357976654
"33","2579",92,46092,501,220.464718963585,518.103260869565,7806.58766329288,84.8542137314444,28.8507093450297,22.0078082395637,0.690269604387599,0.960501247988123,24.5559883291537,0.7689758368707,"Ta06599","K1801_R7_C44_Ta04446_seed_lot",2.3314,0.1439,NA,0.0892,2.4753,0.0892,1031.39013452915
"34","2591",35,26141,746.885714285714,258.504496653184,768.728571428571,3662.08568120003,104.631019462858,36.0291263035366,26.5171816689628,0.707497968605073,0.965977458125858,30.363001305093,0.734017029423728,"Ta06352","K1801_R1_C2_Ta04565_seed_lot",0.028,0.0577,NA,NA,0.0857,0.0577,606.585788561525
"35","2597",44,28190,640.681818181818,176.543626959098,658.965909090909,4219.41366946697,95.8957652151585,31.6006908416748,25.9320384805853,0.716990693262214,0.97087828402031,28.2288996315501,0.824414545320905,"Ta06621","K1801_R7_C49_Ta04429_seed_lot",2.3785,0.0588,NA,NA,2.4373,0.0588,748.299319727891
"36","2598",60,42627,710.45,57.5978680749527,727.841666666667,6071.33876001835,101.188979333639,33.3026920318604,27.5804530143738,0.729898672457529,0.976123648223568,30.0516631990054,0.830344652778907,"Ta06745","K1801_R9_C5_Ta04605_seed_lot",0.7242,0.1045,NA,NA,0.8287,0.1045,574.162679425837
"37","2618",268,187170.5,698.397388059701,95.3518013627155,716.134328358209,26808.8852442503,100.033153896456,32.016190955888,28.2106652046317,0.731483078706188,0.975195728701505,29.7543991201004,0.88404329359184,"Ta06539","K1801_R5_C52_Ta04612_seed_lot",3.5341,0.3816,NA,NA,3.9157,0.3816,702.30607966457
"38","2628",167,105281.5,630.428143712575,113.656919754053,648.51497005988,15955.3489794731,95.5410118531324,31.309230033509,26.0094081912926,0.719000347093674,0.970641820090133,28.1741229586996,0.829399502076742,"Ta06335","K1801_R1_C11_Ta04641_seed_lot",1.0042,0.2066,NA,NA,1.2108,0.2066,808.325266214908
"39","2629",100,76369.5,763.695,99.2085319064359,783.155,10528.7595670223,105.287595670223,34.7261973381042,28.4651444816589,0.725332284376035,0.975088732070355,31.1181653590027,0.821736378669425,"Ta06416","K1801_R2_C27_Ta04561_seed_lot",0.675,0.1547,NA,NA,0.8297,0.1547,646.412411118293
"40","2637",29,21515.5,741.913793103448,195.32829822806,763.01724137931,2988.05415606499,103.036350209137,33.8181101042649,27.9917885681679,0.708583755802619,0.969731539909669,30.3407853415523,0.828914018386898,"Ta06626","K1801_R7_C49_Ta04429_seed_lot",0.0054,0.0434,"2",NA,0.0488,0.0434,668.202764976959
"41","2643",18,12233.5,679.638888888889,188.859331837805,699.972222222222,1791.74132394791,99.5411846637726,33.7306549284193,25.5114685694377,0.701620130289996,0.970789623536802,29.0767117492617,0.754436440592451,"Ta06563","K1801_R6_C18_Ta04704_seed_lot",4.7437,0.0304,NA,NA,4.7741,0.0304,592.105263157895
"42","2648",102,74750.5,732.848039215686,124.311804343303,754.127450980392,10560.9950648546,103.539167302496,34.3535583720488,27.5789888933593,0.724501397049451,0.970963616725595,30.4097524215998,0.805606974004039,"Ta06564","K1801_R6_C18_Ta04704_seed_lot",1.5986,0.1655,NA,NA,1.7641,0.1655,616.31419939577
"43","2652",0,0,0,0,0,0,0,0,0,0,0,0,0,"Ta06415","K1801_R2_C27_Ta04561_seed_lot",0,0,"0",NA,0,0,NA
"44","2653",59,32055.5,543.313559322034,271.963659120002,560.618644067797,5164.66553556919,87.5367039926982,29.6239757214562,22.8700559583761,0.702869169045024,0.966220278215352,25.4768996398796,0.774590178384612,"Ta06543","K1801_R6_C14_Ta04877_seed_lot",4.1118,0.0551,NA,NA,4.1669,0.0551,1070.78039927405
"45","2654",108,77288.5,715.634259259259,73.6756153144956,735.865740740741,11070.0976610184,102.500904268689,34.2376160798249,27.1176908810933,0.725069965138942,0.972457791248135,30.1450871271094,0.795475869055895,"Ta06553","K1801_R6_C14_Ta04877_seed_lot",2.7404,0.1866,NA,NA,2.927,0.1866,578.778135048232
"46","2655",14,6165.5,440.392857142857,208.010186378847,454.642857142857,1101.76153302193,78.6972523587091,27.0698046684265,20.7075245721,0.711964873500635,0.96727436954284,22.9280813996908,0.771545051381063,"Ta06720","K1801_R9_C33_Ta04587_seed_lot",1.2541,0.0114,NA,NA,1.2655,0.0114,1228.0701754386
"47","2656",10,5924,592.4,145.258543447346,606.9,916.607206225395,91.6607206225395,30.029990196228,25.1788446426392,0.729477638884526,0.974723248751946,27.2293994117189,0.836893186443347,"Ta06550","K1801_R6_C14_Ta04877_seed_lot",1.2296,0.0142,NA,NA,1.2438,0.0142,704.225352112676
"48","2657",86,60814.5,707.145348837209,186.139382726068,724.825581395349,8659.26088047028,100.689080005468,32.769077611524,27.7250169044317,0.723978851836685,0.975491732330151,29.7953550015205,0.855788881602009,"Ta06358","K1801_R1_C2_Ta04565_seed_lot",3.918,0.1317,NA,0.2075,4.0497,0.2075,414.457831325301
"49","2658",148,105665.5,713.956081081081,108.841705083529,732.976351351351,15023.4280661345,101.509649095503,32.9919435397999,27.9807626105644,0.72709697655909,0.973662371385757,30.038631921557,0.848914186814294,"Ta06399","K1801_R2_C26_Ta04900_seed_lot",0.8313,0.5573,NA,NA,1.3886,0.5573,265.56612237574
"50","2659",80,50437,630.4625,200.018270921763,649.44375,7595.59271466732,94.9449089333415,31.537153840065,25.344406914711,0.706177349790364,0.962336939236239,27.7776213273852,0.801139591356107,"Ta06505","K1801_R5_C20_Ta04476_seed_lot",1.261,0.2299,NA,0.104,1.4909,0.104,769.230769230769
"51","2660",4,2023.5,505.875,312.023603540929,523.75,335.462983012199,83.8657457530499,29.0460362434387,21.3768346309662,0.60220007928217,0.934167871633129,23.7022343612329,0.692004631616169,"Ta06706","K1801_R9_C24_Ta04704_seed_lot",2.5899,0.0048,NA,NA,2.5947,0.0048,833.333333333333
"52","2682",76,55437.5,729.440789473684,119.640794801363,749.276315789474,7805.5998557806,102.705261260271,33.4669377176385,28.1542702223125,0.729719295246243,0.973863155333535,30.3873526827183,0.847286431599026,"Ta06594","K1801_R7_C25_Ta04825_seed_lot",1.5395,0.1298,NA,NA,1.6693,0.1298,585.516178736518
"53","2689",16,11788,736.75,103.092353418347,755.8125,1653.47429919243,103.342143699527,33.9231232404709,28.3171511888504,0.725124555105645,0.974770364759373,30.5601840305279,0.837123464597429,"Ta06610","K1801_R7_C44_Ta04446_seed_lot",0.0135,0.0232,NA,NA,0.0367,0.0232,689.655172413793
"54","2690",80,56745,709.3125,81.8388496383385,726.825,8119.34710752964,101.491838844121,34.0980333328247,26.8690451383591,0.725095006034355,0.975810616711501,30.000377086213,0.789488850566315,"Ta06578","K1801_R6_C44_Ta04613_seed_lot",0.9853,0.128,NA,NA,1.1133,0.128,625
"55","2691",83,46966,565.855421686747,225.705162337091,584.626506024096,7519.30844140053,90.5940776072353,31.2955070863287,22.8201031857226,0.692650046673645,0.965496945548663,26.1667464144445,0.735953273033521,"Ta06532","K1801_R5_C52_Ta04612_seed_lot",1.0672,0.08,NA,NA,1.1472,0.08,1037.5
"56","2692",23,16379.5,712.152173913043,62.8413288266222,732.04347826087,2354.01548922062,102.348499531331,34.7483444213867,26.6167674686598,0.72303185115433,0.972773528051279,30.0847071876776,0.767479742080638,"Ta06717","K1801_R9_C33_Ta04587_seed_lot",0.1122,0.0349,NA,NA,0.1471,0.0349,659.025787965616
"57","2696",82,64973,792.353658536585,108.243994153951,815.603658536585,8841.16037547588,107.819028969218,35.688614984838,28.8905032553324,0.72396105224562,0.970105811055262,31.6839869593398,0.812909557965828,"Ta06726","K1801_R9_C46_Ta04833_seed_lot",0.2455,0.1365,NA,NA,0.382,0.1365,600.732600732601
"58","2697",123,52558,427.30081300813,251.715847308466,442.49593495935,9518.66498601437,77.3875202114989,26.4792276320419,19.872810104029,0.686958563707074,0.962130187119439,22.3688141704998,0.7554593737577,"Ta06725","K1801_R9_C46_Ta04833_seed_lot",1.0087,0.0882,NA,NA,1.0969,0.0882,1394.55782312925
"59","2698",73,54225,742.808219178082,109.870461293471,764.253424657534,7581.49934947491,103.856155472259,34.080995011003,28.2362804674122,0.723881242655303,0.9740908519663,30.6807652678696,0.832285307500544,"Ta06686","K1801_R8_C45_Ta04629_seed_lot",0.7187,0.1153,NA,NA,0.834,0.1153,633.130962705984
"60","2701",92,56919,618.684782608696,181.050349948393,638.820652173913,8732.39082467556,94.9172915725604,31.8337067210156,24.846064598664,0.701570470786193,0.966302779276385,27.6449588622834,0.781530683547696,"Ta06360","K1801_R1_C2_Ta04565_seed_lot",1.1795,0.1057,NA,NA,1.2852,0.1057,870.38789025544
"61","2702",120,63620,530.166666666667,216.00215270221,552.9875,10689.4630982876,89.0788591523965,30.508717807134,22.3530076305072,0.677622548012288,0.949061098850506,25.3591883882719,0.73662153606702,"Ta06651","K1801_R8_C25_Ta04603_seed_lot",0.9094,0.118,NA,NA,1.0274,0.118,1016.94915254237
"62","2706",134,40278,300.582089552239,197.834319627987,312.828358208955,8669.03845071793,64.6943167964024,22.1579102402303,16.7542470284362,0.67592697862305,0.954350177840498,18.5771343770414,0.758492155794573,"Ta06345","K1801_R1_C11_Ta04641_seed_lot",3.1953,0.0615,NA,NA,3.2568,0.0615,2178.86178861789
"63","2711",215,64000.5,297.676744186047,228.192437887359,312.411627906977,13843.8217331171,64.3898685261261,22.2954677226932,16.1706402312878,0.657683025761405,0.948699490475013,18.19412000857,0.730386701133244,"Ta06411","K1801_R2_C27_Ta04561_seed_lot",1.2833,0.0956,NA,NA,1.3789,0.0956,2248.9539748954
"64","2714",31,21698.5,699.951612903226,368.829937207713,728.096774193548,3094.53943586349,99.8238527697902,33.6959667821084,25.6001161452263,0.693934806898207,0.963951457300314,28.7564496254467,0.759104488216813,"Ta06534","K1801_R5_C52_Ta04612_seed_lot",1.1834,0.0379,NA,NA,1.2213,0.0379,817.941952506596
"65","2717",240,196116,817.15,120.286845102041,841.420833333333,26301.3978695869,109.589157789946,36.3254619995753,29.1551919062932,0.722137094558042,0.971579265032546,32.1727652161041,0.808415888024538,"Ta06354","K1801_R1_C2_Ta04565_seed_lot",5.1812,0.4283,NA,NA,5.6095,0.4283,560.35489143124
"66","2718",99,67971.5,686.580808080808,70.9131297775704,705.272727272727,9889.75034058094,99.8964680866762,32.7990026955653,27.081650107798,0.726791646216368,0.973432854187175,29.5271181079512,0.828895951019659,"Ta06334","K1801_R1_C11_Ta04641_seed_lot",0.7922,0.15,NA,NA,0.9422,0.15,660
"67","2724",100,66287,662.87,186.959262294158,681.755,9773.25792050362,97.7325792050362,32.77796667099,25.8547828769684,0.721477764358447,0.971131935007048,28.6839314395197,0.791858331051676,"Ta06642","K1801_R8_C25_Ta04603_seed_lot",3.0533,0.2805,NA,0.1285,3.3338,0.1285,778.210116731517
"68","2734",250,172369.5,689.478,90.5806709391753,707.486,25005.7053172588,100.022821269035,33.0389099884033,26.9513073234558,0.726027477257844,0.973875686677747,29.5517274002327,0.819101102320068,"Ta06385","K1801_R2_C2_Ta04891_seed_lot",0.4537,0.3763,NA,NA,0.83,0.3763,664.36353972894
"69","2754",81,49520.5,611.364197530864,117.232754924383,629.697530864198,7642.40389418602,94.3506653603212,31.2483456105362,25.3093026361348,0.710464155420224,0.967441242115917,27.6880072478435,0.810034779028112,"Ta06625","K1801_R7_C49_Ta04429_seed_lot",0.1592,0.1006,NA,NA,0.2598,0.1006,805.168986083499
"70","2755",93,62559,672.677419354839,109.743590611135,691.209677419355,9197.26801848412,98.8953550374636,32.5367155792893,26.7816408629058,0.724893319321428,0.973205787320799,29.1767088816552,0.827387156295414,"Ta06590","K1801_R7_C25_Ta04825_seed_lot",0.2192,0.2114,NA,0.1369,0.4306,0.1369,679.327976625274
"71","2757",57,38812.5,680.921052631579,113.138852327638,698.473684210526,5627.85138857365,98.734234887257,32.0463358059264,27.3272517354865,0.725556007933061,0.973765378899645,29.2670290177403,0.851042461099234,"Ta06609","K1801_R7_C44_Ta04446_seed_lot",0.3632,0.0796,NA,NA,0.4428,0.0796,716.08040201005
"72","2758",186,54494,292.978494623656,232.844356018379,309.712365591398,11844.7667030096,63.6815414140301,21.7543925367376,16.2314893968644,0.660833427073859,0.946458024691299,18.0217450042397,0.748268224439794,"Ta06678","K1801_R8_C44_Ta04396_seed_lot",0.7601,0.0764,NA,NA,0.8365,0.0764,2434.55497382199
"73","2800",34,6873,202.147058823529,215.143029570808,212.25,1746.50373482704,51.3677569066777,17.7780070304871,13.1270832314211,0.623192300369615,0.930623495718548,14.4319922315332,0.737051133910659,"Ta06613","K1801_R7_C49_Ta04429_seed_lot",1.0768,0.0097,NA,NA,1.0865,0.0097,3505.15463917526
"74","2824",113,82006.5,725.721238938053,67.3602037176247,743.504424778761,11570.8713904619,102.39709195099,34.0082505150179,27.5487370786414,0.723983482646357,0.976041029434259,30.3651200536681,0.812029029021558,"Ta06739","K1801_R9_C5_Ta04605_seed_lot",1.4232,0.2513,NA,0.1766,1.6745,0.1766,639.864099660249
"75","2825",59,22705.5,384.838983050847,199.055516443364,397.110169491525,4289.51417255402,72.7036300432884,24.0536770254879,19.7227327702409,0.69699734271007,0.964079466699459,21.3010093862523,0.815999355515948,"Ta06355","K1801_R1_C2_Ta04565_seed_lot",1.7821,0.0398,NA,NA,1.8219,0.0398,1482.41206030151
"76","2826",113,63734.5,564.022123893805,243.910536780582,588.172566371681,10206.4021420479,90.3221428499813,29.7935114413236,24.2617298902664,0.706396225807925,0.963054088790756,26.2234218061067,0.816972734508374,"Ta06380","K1801_R2_C2_Ta04891_seed_lot",0.3444,0.1076,NA,NA,0.452,0.1076,1050.18587360595
"77","2827",49,20985.5,428.275510204082,226.806063016597,442.5,3804.5537135601,77.6439533379613,26.1370859146118,20.3137370080364,0.685734242350102,0.963187191686143,22.5236078643048,0.781567309736948,"Ta06561","K1801_R6_C18_Ta04704_seed_lot",2.578,0.0388,NA,NA,2.6168,0.0388,1262.88659793814
"78","2847",86,53119,617.662790697674,99.4644317704299,635.738372093023,8154.03339612484,94.8143418154051,30.8758447336596,26.0099829185841,0.715234624634747,0.970732158110291,27.9203545674163,0.842122042571978,"Ta06595","K1801_R7_C25_Ta04825_seed_lot",0.2587,0.2133,NA,0.107,0.472,0.107,803.738317757009
"79","2852",45,27333,607.4,345.956802348081,626.455555555556,4083.44815695286,90.7432923767302,30.8176418728299,23.5390572547913,0.696350698178603,0.962160371934979,26.3644664176103,0.759505075133079,"Ta06741","K1801_R9_C5_Ta04605_seed_lot",1.1352,0.0525,NA,NA,1.1877,0.0525,857.142857142857
"80","2866",110,39362,357.836363636364,162.830244653171,372,7947.45057666302,72.2495506969365,24.6772607629949,18.6288771239194,0.684749852202886,0.95656604083077,20.7802261772205,0.759755223736052,"Ta06557","K1801_R6_C18_Ta04704_seed_lot",2.2254,0.0666,NA,NA,2.292,0.0666,1651.65165165165
"81","2885",27,19605.5,726.12962962963,94.5296649198417,745.592592592593,2759.31909286976,102.197003439621,32.9348327495434,28.5210074671993,0.728912490753767,0.973935132541877,30.3498101933638,0.869858048458594,"Ta06364","K1801_R2_C11_Ta04388_seed_lot",0.5486,0.0416,NA,NA,0.5902,0.0416,649.038461538462
"82","2886",120,97093.5,809.1125,72.9728988055431,831.241666666667,13041.9882609844,108.683235508204,35.5419878641764,29.4789932409922,0.726984695715224,0.973407213927694,32.0637849035002,0.831812766476874,"Ta06677","K1801_R8_C44_Ta04396_seed_lot",4.8667,0.437,NA,0.2413,5.3037,0.2413,497.30625777041
"83","2905",26,15047.5,578.75,248.612640467053,597.538461538462,2342.21649968624,90.0852499879324,29.2176851859459,24.5918858968295,0.706804679049463,0.966441246503879,26.3939544849183,0.842329304810646,"Ta06631","K1801_R8_C23_Ta04394_seed_lot",0.4213,0.0241,NA,NA,0.4454,0.0241,1078.83817427386
"84","2907",56,40280.5,719.294642857143,61.666756683566,737.214285714286,5695.73363566399,101.709529208285,33.2499768733978,28.0307307583945,0.730568009150559,0.975746429800687,30.2346937703091,0.844163904960359,"Ta06629","K1801_R8_C23_Ta04394_seed_lot",2.4299,0.0886,NA,NA,2.5185,0.0886,632.054176072235
"85","2925",97,76242.5,786.005154639175,113.432810849946,806.324742268041,10320.0245007277,106.392005162141,34.5545422072263,29.2893716182905,0.729532445765507,0.974601799201628,31.5192590906233,0.849264252038679,"Ta06400","K1801_R2_C26_Ta04900_seed_lot",1.7541,0.15,NA,NA,1.9041,0.15,646.666666666667
"86","2926",137,93889,685.321167883212,83.1251655731716,702.86496350365,13638.328442812,99.5498426482625,32.6649600258709,27.1303789598228,0.725939211483565,0.974976837913033,29.4847471125462,0.832812763257465,"Ta06620","K1801_R7_C49_Ta04429_seed_lot",1.6273,0.199,NA,NA,1.8263,0.199,688.442211055276
"87","2928",54,32776,606.962962962963,197.96707015695,626.175925925926,5051.05030953884,93.5379686951637,30.9509661285966,25.0862889819675,0.703368062165909,0.961359857360836,27.3060558949736,0.813003244152786,"Ta06506","K1801_R5_C20_Ta04476_seed_lot",0.0675,0.0576,NA,NA,0.1251,0.0576,937.5
